-0.023187,0.060711,-0.211629,0.179972,A
0.246131,0.232800,0.148052,0.046948,A
-0.141662,-0.197050,-0.030712,-0.151229,A
0.057418,0.216358,-0.114039,0.043090,A
-0.137814,0.233206,0.075371,0.049375,A
0.006579,-0.132472,0.220382,-0.007487,A
0.229464,0.136712,0.195635,-0.088399,A
0.071713,0.051011,-0.215243,0.177132,A
-0.102104,-0.040008,-0.244784,-0.058681,A
-0.199366,-0.111245,0.163767,-0.156396,A
0.114326,-0.097800,0.063469,0.158773,A
-0.125875,-0.178465,0.216686,-0.086316,A
0.139375,-0.123268,0.233517,0.213378,A
-0.137567,0.170295,-0.155879,0.171655,A
-0.231171,-0.081633,-0.245624,0.179051,A
-0.104680,0.033065,0.141726,-0.119845,A
0.097542,0.077948,0.039642,-0.109550,A
-0.071612,0.027505,0.157193,-0.186980,A
0.100017,-0.210079,-0.119645,-0.222304,A
-0.196587,0.075612,0.233524,0.185124,A
0.020241,0.236840,-0.249463,-0.098123,A
-0.242435,0.030387,0.207635,-0.084965,A
0.019075,-0.100447,-0.076689,-0.197595,A
0.060552,0.129937,0.175285,0.162755,A
0.094873,0.016647,0.179317,0.090967,A
0.100581,0.025491,0.215364,0.067872,A
0.184760,0.030380,-0.158883,0.015542,A
0.193601,-0.207749,0.233796,0.066071,A
-0.029976,-0.061311,0.025908,0.172367,A
0.020866,-0.193928,-0.060969,-0.196139,A
0.097670,0.166618,-0.062358,0.235989,A
0.199101,0.157401,0.107071,-0.197041,A
-0.218921,-0.196520,-0.173789,0.087928,A
0.180827,0.241129,0.000946,0.084612,A
-0.126825,-0.053425,0.095660,0.225905,A
0.104307,0.089659,0.124638,-0.174160,A
-0.117944,-0.178308,0.248297,-0.111942,A
-0.174562,-0.243522,-0.122114,-0.085000,A
-0.114149,-0.108492,-0.196141,-0.205194,A
-0.187637,0.011775,0.081563,0.143413,A
0.042625,-0.242392,-0.239544,0.043279,A
-0.075525,0.229629,0.062010,0.210089,A
-0.148400,-0.185222,-0.164233,0.243698,A
0.031910,0.035556,0.084540,-0.188200,A
-0.016836,0.029840,-0.204833,-0.169850,A
-0.218354,-0.072354,-0.236873,-0.227645,A
0.152061,0.148347,-0.204909,0.178496,A
-0.199668,-0.010405,-0.057919,-0.171733,A
-0.049518,-0.102431,-0.214842,0.161819,A
0.137545,-0.072672,0.002571,-0.172786,A
0.127317,0.172608,-0.042144,-0.043700,A
0.021478,0.073087,0.227385,0.200657,A
0.242389,-0.082556,0.168817,-0.031331,A
-0.107210,-0.083055,-0.178048,-0.223332,A
0.236489,0.205010,-0.102474,0.151592,A
-0.176452,0.173254,-0.159343,-0.027166,A
-0.190025,0.229521,-0.137207,0.239919,A
0.067529,-0.186329,-0.098311,0.003850,A
0.190802,0.225687,-0.093834,-0.031902,A
0.042928,-0.235533,-0.094268,0.056674,A
0.190938,-0.217301,0.056892,-0.173349,A
-0.065576,0.170900,0.132467,-0.221162,A
0.033635,-0.004384,-0.206486,0.242977,A
-0.240215,0.244726,-0.220572,0.194614,A
-0.166276,-0.007451,-0.146655,-0.232246,A
-0.094273,0.119513,0.162026,-0.007715,A
0.066769,0.052514,0.222904,0.061676,A
-0.222524,-0.028573,-0.004231,-0.030413,A
0.189064,-0.153633,0.193223,0.242131,A
0.151116,0.194982,0.225323,0.012922,A
-0.009061,-0.038317,0.204306,0.167676,A
0.195752,0.238389,0.183995,-0.137491,A
-0.162566,-0.178408,0.083062,-0.160871,A
-0.083765,-0.167498,0.189137,-0.056375,A
-0.225625,-0.106511,0.097206,0.065018,A
0.220595,-0.139666,0.219346,0.023263,A
-0.194319,-0.087609,-0.096464,0.131550,A
-0.051730,0.008811,0.101626,-0.162157,A
0.160567,0.091186,0.119016,-0.199661,A
0.104118,0.135296,0.071926,-0.003780,A
-0.121937,0.165427,0.213116,0.203201,A
-0.131063,-0.007438,0.139213,0.170799,A
0.181084,0.233219,-0.156981,-0.243788,A
-0.016647,-0.238016,0.230604,-0.082712,A
0.126869,-0.158223,0.118312,-0.162678,A
0.146991,-0.031047,-0.116825,-0.039196,A
0.135027,-0.073774,0.011893,0.098629,A
0.238523,0.022596,-0.209966,0.073094,A
-0.154597,0.139051,0.194658,-0.020314,A
-0.021460,-0.186876,0.249223,0.127284,A
-0.106031,0.137084,0.220694,-0.195091,A
0.048107,-0.011129,0.080407,0.081339,A
-0.028762,0.235828,-0.080303,0.118605,A
0.126709,-0.001851,0.139086,-0.187556,A
-0.174410,0.120081,-0.247758,0.148259,A
-0.127601,0.076753,-0.161537,-0.124912,A
0.183553,0.229456,-0.019035,0.009666,A
0.238876,0.147741,-0.174485,0.105365,A
-0.144340,-0.005154,0.128106,-0.033265,A
0.170626,0.234654,0.065850,-0.000317,A
0.055994,0.151565,-0.186842,0.239605,A
0.118162,0.121381,0.200953,0.139783,A
0.198217,-0.246768,0.184870,0.233151,A
-0.078658,-0.089535,-0.127658,0.210475,A
-0.172342,-0.167866,-0.231344,0.035802,A
-0.158072,-0.080190,-0.164858,0.132808,A
0.043183,-0.125790,-0.011417,0.067174,A
-0.148593,-0.190884,-0.203513,-0.175530,A
0.242743,0.009675,-0.077186,-0.123919,A
0.153071,-0.235873,-0.014029,-0.201854,A
0.187431,-0.110817,0.098116,0.182021,A
0.033197,-0.031031,0.108995,-0.056661,A
0.191037,0.210474,-0.146197,-0.124597,A
-0.239008,-0.049045,0.074708,0.176036,A
-0.117981,-0.135364,-0.166476,-0.249930,A
0.063920,0.202545,-0.133860,0.121074,A
-0.091272,0.039792,0.055056,0.112913,A
0.144054,0.086169,-0.025068,0.143082,A
-0.138360,-0.224539,0.072824,0.246036,A
0.089364,0.222318,-0.223053,-0.094295,A
0.128729,0.118226,-0.049671,-0.071764,A
-0.185880,0.080972,-0.030584,-0.175408,A
0.133872,-0.004402,-0.133723,0.154105,A
0.138125,0.017156,0.158484,-0.177145,A
0.060261,0.069625,0.108458,0.176043,A
0.028309,0.041804,-0.062910,-0.058147,A
0.103477,0.097384,0.237715,-0.103547,A
-0.084026,-0.127129,-0.087508,0.221966,A
0.099694,-0.144482,0.001993,-0.074585,A
-0.170536,-0.071576,0.207919,0.076023,A
-0.109667,-0.195054,0.183721,0.149394,A
0.074976,0.020667,-0.027581,-0.116820,A
0.225518,0.004171,-0.032256,-0.081262,A
-0.190806,-0.041885,-0.164517,-0.033125,A
0.040362,0.146586,0.186723,-0.194238,A
-0.018182,-0.031370,0.245931,0.178111,A
-0.089752,-0.135500,-0.013232,-0.017676,A
-0.180969,0.004145,0.223409,0.148041,A
0.151853,-0.169408,-0.071933,0.216089,A
0.178509,-0.132468,-0.075530,-0.227411,A
0.052131,0.236842,0.066995,0.019350,A
0.029632,-0.014704,-0.031535,0.181517,A
-0.047088,-0.168103,0.086301,0.143179,A
-0.060809,0.055385,-0.185220,-0.033098,A
-0.057653,0.200622,-0.132092,-0.174015,A
0.109481,0.117314,-0.205884,-0.156309,A
-0.205725,0.199550,0.213014,0.176135,A
0.085982,0.211486,-0.201207,-0.151675,A
-0.157708,-0.081737,-0.083528,0.220480,A
-0.063855,-0.173391,-0.190103,-0.200052,A
-0.124505,-0.075978,-0.087663,-0.016883,A
-0.142303,0.123927,-0.034368,0.023272,A
0.081591,0.087221,-0.161146,0.054519,A
-0.160145,0.023824,-0.062836,0.235714,A
-0.101477,0.134391,0.214331,0.020519,A
0.248138,0.191217,-0.047903,-0.238717,A
0.047153,0.176782,0.044212,-0.061759,A
0.206059,0.088413,0.245902,-0.189878,A
0.105652,0.129139,-0.086563,0.015120,A
-0.029858,-0.178762,0.248096,-0.067415,A
0.190429,-0.236779,-0.139554,-0.143999,A
-0.183498,0.203328,0.034018,0.008782,A
-0.069788,-0.115765,0.112569,-0.140249,A
-0.007145,0.032688,0.004506,-0.028459,A
-0.230736,0.222915,0.188360,-0.203107,A
0.239845,-0.044549,0.018100,0.136959,A
-0.246839,-0.081359,0.091426,0.207124,A
0.077355,-0.019217,0.157034,-0.020280,A
-0.042185,0.132249,0.075257,-0.010709,A
0.053470,0.187950,-0.064916,-0.087568,A
0.049444,0.170169,0.135192,0.201296,A
0.223914,0.024990,0.182273,0.117607,A
0.100894,-0.027786,-0.089815,0.241410,A
-0.111622,-0.123903,-0.086633,0.015447,A
-0.163162,-0.036167,-0.110655,0.209006,A
-0.100881,0.090614,0.167495,-0.046983,A
-0.019518,0.174577,0.136555,0.116892,A
-0.107421,0.181811,0.041640,-0.132487,A
0.054111,0.089647,-0.084562,0.054588,A
0.023837,-0.085466,0.059602,-0.230769,A
0.080597,-0.129669,-0.005740,-0.177059,A
0.093175,-0.031405,0.220492,0.172979,A
0.111524,-0.145904,-0.214380,-0.184733,A
-0.249586,0.043404,-0.173189,0.207415,A
0.221488,0.190908,0.152026,-0.237515,A
-0.043457,-0.120913,0.236319,-0.240434,A
0.226829,0.097354,0.048185,0.050440,A
-0.213730,-0.249537,0.030932,-0.057292,A
-0.237762,0.088626,0.161254,0.180956,A
0.048366,-0.083464,-0.212240,0.016002,A
0.005214,0.065012,-0.186725,-0.162760,A
-0.062799,-0.065834,0.046642,0.047675,A
-0.028148,-0.074578,0.216711,0.058934,A
0.077474,-0.038652,0.199657,-0.218601,A
-0.243412,0.004642,0.127180,0.227836,A
-0.087266,-0.173823,0.119490,-0.202066,A
0.155775,-0.194387,-0.012472,0.199250,A
-0.157580,0.027239,-0.002491,-0.068469,A
-0.005262,-0.144360,0.058291,0.094332,A
-0.181208,0.152989,0.070451,-0.063025,A
0.004688,0.125247,-0.089325,-0.130034,A
0.195452,0.156997,-0.213341,-0.007297,A
0.091439,-0.188861,0.222707,-0.016598,A
0.030147,-0.088744,-0.055565,-0.180797,A
0.044163,0.112986,-0.093044,0.063371,A
-0.187426,-0.075831,-0.125405,-0.118425,A
-0.150180,-0.016992,0.078640,0.163576,A
0.043844,-0.183975,0.121742,-0.202814,A
0.160520,0.200588,0.171252,-0.120914,A
-0.144336,-0.103417,0.169889,0.153298,A
0.182904,-0.129271,0.206873,0.042035,A
-0.002795,-0.014556,-0.192258,-0.081643,A
0.032849,-0.168794,-0.046612,0.102082,A
0.100646,-0.119119,0.073731,0.027531,A
0.219533,0.033878,0.111036,0.245699,A
0.102757,0.068389,0.015120,-0.128268,A
-0.134024,-0.191847,0.192132,-0.143391,A
0.108004,-0.236179,0.059555,-0.215289,A
0.117737,-0.119111,0.034786,0.094385,A
-0.224641,-0.150219,0.037045,-0.143663,A
-0.241420,-0.115779,-0.121975,-0.186683,A
0.136199,-0.056272,0.173541,-0.241828,A
-0.209859,-0.011034,-0.019601,0.050827,A
-0.190935,-0.232994,0.139508,-0.163113,A
0.155388,0.138915,0.079075,-0.201896,A
0.215244,0.199380,0.070305,0.239716,A
0.051266,-0.081511,-0.207658,0.063111,A
-0.077297,-0.009166,0.158071,-0.227530,A
-0.024305,0.248165,0.137175,-0.171203,A
-0.185637,0.039934,-0.012111,-0.142419,A
0.174489,-0.070935,-0.065141,0.036556,A
-0.230623,-0.029927,0.127360,-0.037658,A
-0.223599,0.034742,0.239594,0.130320,A
-0.077618,-0.068513,0.164539,0.231117,A
0.016163,0.019211,0.082079,0.068027,A
0.002368,-0.067458,0.000150,-0.123671,A
-0.194741,0.182507,-0.178516,-0.218786,A
-0.212960,-0.210982,0.062128,0.084840,A
-0.248215,-0.155810,-0.125560,0.195792,A
0.139188,0.070151,-0.191965,-0.075855,A
0.068960,-0.240408,-0.004596,-0.092241,A
-0.004937,0.141335,0.246443,-0.168213,A
-0.072705,0.034028,0.021352,0.157393,A
-0.177806,-0.114858,-0.018883,-0.095319,A
0.128407,0.047725,-0.059612,0.013096,A
-0.051427,-0.027836,0.125954,-0.221130,A
0.039827,0.201994,-0.196408,-0.112724,A
-0.122087,0.024677,0.026753,-0.122657,A
-0.173798,-0.096021,-0.071639,0.014145,A
-0.127846,-0.056085,-0.114022,0.213004,A
0.194948,-0.062354,0.156630,0.226344,A
-0.103013,0.192975,-0.188731,-0.120613,A
0.095141,0.078313,0.035542,0.066762,A
-0.212313,-0.211787,-0.247849,0.224117,A
-0.094145,-0.010811,-0.046267,-0.201067,A
0.083703,-0.036550,0.139567,0.012389,A
-0.145633,-0.136026,0.230170,0.102227,A
0.140647,-0.006082,-0.196758,-0.227872,A
0.142065,-0.010316,0.244609,-0.050040,A
-0.204441,0.136391,0.246937,0.225634,A
-0.170713,0.248232,0.062762,-0.097684,A
-0.140860,-0.169505,-0.138414,-0.219537,A
0.156826,0.028480,0.162463,0.005244,A
-0.157777,0.059122,-0.245451,0.206999,A
-0.240939,-0.139013,0.143591,-0.115936,A
0.024484,0.081120,-0.003849,-0.045548,A
0.123142,0.101375,0.203752,0.197966,A
-0.071707,0.004218,0.085732,0.068735,A
-0.143020,0.141964,0.056247,0.156675,A
-0.127123,-0.236714,-0.019695,-0.023152,A
0.243440,-0.099548,-0.101602,-0.176365,A
-0.193709,0.129593,-0.179845,-0.152591,A
-0.218461,-0.216890,-0.127428,0.145350,A
-0.207903,-0.197345,0.036091,0.114370,A
0.061780,0.184201,0.173865,-0.147164,A
-0.235866,-0.162120,-0.144602,-0.190212,A
-0.119100,0.248289,0.059140,0.188410,A
-0.210905,0.210732,0.008529,-0.017841,A
-0.170900,0.033100,0.087809,0.135070,A
0.022590,0.107107,0.017544,0.076929,A
-0.061057,0.089607,0.182099,-0.234886,A
0.194567,-0.064279,-0.060994,0.000950,A
0.038825,0.149795,-0.172767,0.232475,A
-0.128875,-0.115885,0.029692,0.153696,A
-0.214744,0.206266,-0.149216,0.242205,A
-0.175347,0.164588,0.092405,0.032715,A
-0.063675,-0.239806,0.168357,0.059875,A
0.239026,-0.179879,-0.241702,-0.124201,A
0.142007,-0.213589,0.185458,-0.179712,A
0.082829,0.122210,0.205227,-0.219887,A
0.146796,0.044078,0.226260,-0.083384,A
0.139860,0.233430,0.182729,0.237406,A
-0.218944,0.236951,0.207035,0.223921,A
-0.212843,-0.172313,0.205044,0.055542,A
0.069395,0.055518,0.090354,0.126569,A
0.223723,-0.021726,-0.028182,0.107946,A
-0.111438,-0.229702,-0.165430,0.194347,A
0.086436,-0.096699,-0.119093,-0.017369,A
0.209578,-0.206218,-0.201040,0.027551,A
-0.194192,0.193894,0.157794,-0.248902,A
0.161918,-0.051204,-0.169393,0.248920,A
0.127022,-0.101026,-0.089762,-0.056112,A
-0.065532,-0.083207,-0.100582,0.153877,A
-0.095363,0.152099,0.131058,-0.127750,A
-0.055982,0.247715,-0.189966,0.154501,A
-0.063226,-0.133831,0.120459,-0.140024,A
0.222999,0.168099,0.084639,0.195074,A
-0.000315,0.043518,-0.072523,-0.183538,A
0.054742,0.099322,-0.130836,-0.207650,A
0.044254,-0.045778,0.140698,0.051253,A
-0.242776,-0.043956,-0.093911,0.218744,A
-0.190162,-0.067923,-0.035637,-0.079733,A
-0.235457,0.019843,0.170014,-0.219916,A
-0.169559,-0.047565,-0.226555,-0.238200,A
-0.079876,0.121422,-0.123779,-0.226531,A
0.111885,-0.238566,-0.119365,0.140166,A
-0.150159,0.228392,0.225324,0.191359,A
0.216315,0.085616,0.153530,-0.070854,A
-0.017989,0.106024,0.000653,0.077088,A
-0.046701,0.201257,0.193094,-0.004981,A
-0.244299,0.154295,0.221745,0.063397,A
0.097790,-0.181464,-0.088992,-0.157402,A
0.151713,-0.145429,0.242888,-0.110727,A
-0.093343,0.061230,0.225670,0.070865,A
0.157081,-0.243095,0.175918,-0.162658,A
-0.245980,-0.162735,0.052339,-0.059666,A
-0.194646,0.081044,-0.172904,0.168226,A
0.074935,0.043556,-0.216995,0.240338,A
0.008344,0.130404,0.195112,0.083969,A
-0.166389,-0.064205,0.198152,0.130984,A
-0.240235,0.249785,-0.013764,-0.181943,A
-0.015755,-0.208040,0.000211,-0.033028,A
0.097716,0.153636,0.062089,0.161144,A
0.183505,-0.006510,-0.213117,-0.062158,A
0.175279,-0.215124,-0.006068,-0.226133,A
0.085255,0.211827,0.147196,0.109704,A
0.110037,-0.184866,0.052500,0.086647,A
0.115424,0.115271,-0.205149,-0.146907,A
-0.097302,-0.240943,0.238674,-0.034223,A
-0.223970,0.060088,0.192995,-0.248269,A
0.153869,0.145640,0.141988,0.196726,A
0.122750,0.160679,0.082113,0.085385,A
-0.047154,0.166739,-0.179273,0.049639,A
0.069282,-0.010204,0.004450,0.222375,A
-0.170409,-0.158578,-0.004511,0.067445,A
-0.211416,0.135326,-0.075082,0.065394,A
-0.135214,-0.024022,0.157074,0.248619,A
-0.071668,0.155296,-0.245809,-0.019010,A
-0.025314,-0.161450,-0.191053,0.038864,A
-0.091113,0.014717,-0.242895,0.184463,A
-0.100182,-0.133804,0.246974,0.117836,A
-0.141032,-0.033519,-0.048257,0.011535,A
-0.208455,-0.036655,0.007973,0.098405,A
-0.006091,0.021914,0.020921,0.010278,A
-0.104391,0.040556,-0.044964,0.164078,A
-0.068404,-0.155778,0.141287,0.165287,A
-0.218718,0.145976,0.200148,-0.136399,A
-0.222712,0.050547,0.181996,0.078412,A
0.009894,0.245133,0.119436,-0.151283,A
0.095824,0.196838,-0.034004,0.192105,A
-0.106916,-0.205412,0.218551,-0.223395,A
-0.167783,-0.046783,-0.239179,0.222173,A
0.111929,-0.080494,-0.158195,0.169052,A
-0.230962,0.020847,0.034917,-0.178138,A
0.225810,0.101600,0.239960,-0.230328,A
-0.170122,-0.177037,-0.225591,-0.039393,A
0.138446,-0.063023,-0.139959,0.221311,A
-0.054045,-0.152423,-0.231503,-0.109410,A
0.131051,0.147198,-0.011375,-0.184459,A
-0.052031,-0.168927,-0.177744,0.070563,A
0.050971,0.175940,0.118409,-0.184553,A
-0.236465,0.145650,0.195629,-0.135337,A
0.227184,0.111604,0.055672,-0.070818,A
0.042731,-0.001868,0.045406,0.000577,A
-0.225392,-0.004974,-0.074418,0.092208,A
-0.028371,0.030551,-0.226327,-0.064055,A
-0.153235,-0.065888,-0.163298,0.241376,A
0.151634,-0.174687,0.235688,0.233033,A
0.125991,0.234942,0.212670,0.128091,A
0.151819,-0.082426,0.191120,-0.111679,A
0.000366,-0.099531,-0.164405,-0.216392,A
-0.222056,0.022066,-0.138818,0.043012,A
0.184114,0.208798,0.166864,0.159465,A
-0.109380,-0.002365,-0.044292,-0.149648,A
-0.115101,-0.233906,0.171404,-0.119911,A
0.235314,-0.103722,0.159555,-0.159825,A
-0.128894,-0.115047,-0.244497,-0.117551,A
-0.071148,-0.172032,0.035001,-0.242628,A
0.200085,-0.190450,0.092973,-0.161414,A
0.249089,-0.155379,0.167412,-0.191004,A
-0.192836,0.110456,-0.162741,-0.156833,A
-0.023452,-0.096334,-0.242164,-0.221897,A
-0.025759,0.135145,-0.131100,-0.138027,A
0.175393,0.168370,-0.145346,0.093167,A
0.171205,0.242656,-0.229942,0.057457,A
-0.034599,0.147628,-0.022828,0.130614,A
0.064894,0.229563,-0.196125,0.031335,A
0.141281,0.132307,0.106283,-0.017574,A
-0.007387,0.056252,-0.202976,-0.182279,A
-0.033929,-0.035976,-0.039229,-0.170065,A
0.081363,-0.078645,-0.137342,0.003243,A
-0.134312,0.208492,-0.246059,0.204816,A
0.032892,-0.120945,-0.007040,-0.107160,A
-0.114337,0.241427,0.143429,-0.011771,A
0.023251,0.184274,0.106203,0.171851,A
0.163259,0.164511,0.003850,0.035967,A
-0.103954,0.135058,0.109876,0.120343,A
0.124052,0.165364,-0.161906,0.115505,A
0.212209,0.094345,0.068988,0.064032,A
0.176711,-0.153608,0.034157,-0.184824,A
0.248793,-0.205866,0.148100,-0.014488,A
-0.105647,0.227091,0.150036,0.234661,A
0.218764,0.101692,0.009189,-0.165285,A
-0.083601,-0.038543,0.192046,-0.244550,A
-0.024162,0.134558,0.023643,0.137405,A
-0.174841,-0.111503,0.216312,-0.215586,A
-0.248367,0.182460,-0.160294,0.014015,A
0.053943,-0.088598,-0.202443,-0.091999,A
0.077082,0.130628,-0.145422,-0.173320,A
0.208653,0.210811,0.041913,-0.127686,A
0.139501,-0.033515,-0.117394,0.129050,A
0.112132,0.173441,-0.117923,0.084680,A
0.183100,0.248330,-0.034833,0.226579,A
0.099681,-0.194307,0.089145,0.199230,A
-0.104684,0.104064,0.199588,-0.001293,A
-0.020964,0.173241,0.022807,-0.081535,A
0.238326,-0.213952,0.152690,0.242418,A
-0.050956,0.053948,0.084294,-0.149108,A
-0.033235,-0.063384,0.070397,0.127900,A
0.110165,0.218572,0.161833,0.046405,A
-0.123118,-0.100472,0.223823,-0.215536,A
-0.143799,-0.201508,0.180397,0.234470,A
0.068714,-0.178687,0.160535,0.142739,A
-0.074314,-0.014858,0.202385,0.194164,A
0.108889,-0.094294,-0.210325,0.150052,A
-0.212525,0.023276,0.184810,-0.050634,A
-0.039454,-0.087444,-0.129045,0.022722,A
0.005826,0.057487,0.220906,0.222640,A
0.187342,-0.150382,-0.238849,0.239220,A
-0.010732,0.230069,-0.021671,-0.127197,A
-0.104813,0.021996,0.162545,0.160667,A
0.186765,-0.192283,-0.081568,0.213101,A
0.222323,-0.175879,0.069816,-0.228123,A
0.005228,-0.137406,-0.046764,0.192696,A
-0.195803,0.220743,-0.111819,0.003284,A
0.092615,-0.026881,-0.139438,0.198444,A
0.212267,-0.033536,-0.115846,0.024924,A
0.134866,-0.018643,0.210702,0.091809,A
-0.037884,0.107547,-0.035967,-0.183004,A
0.118153,-0.242662,0.027227,0.243618,A
-0.099098,-0.070836,-0.082209,0.180960,A
0.159303,-0.105320,-0.089312,0.142112,A
-0.102415,-0.078622,0.056147,-0.009591,A
0.204491,0.050216,0.043339,0.139797,A
0.141401,-0.054326,0.061415,-0.226824,A
-0.001735,-0.041822,-0.224452,-0.086279,A
0.023705,0.103791,0.035645,-0.047859,A
-0.057901,-0.071925,0.176051,-0.162599,A
-0.000518,0.215966,0.055790,0.147307,A
0.011361,0.218604,0.230810,-0.124692,A
-0.132968,-0.024445,0.176754,0.063957,A
-0.000415,-0.081161,-0.102904,-0.048716,A
0.058165,-0.089529,0.226707,0.156243,A
-0.161469,-0.134464,-0.082037,-0.122425,A
-0.236366,0.006781,-0.075891,0.123134,A
-0.078484,-0.093053,-0.085344,0.131650,A
0.124651,-0.044628,-0.171497,-0.212740,A
-0.075666,0.192022,0.099190,-0.020286,A
0.105078,-0.182362,0.239531,-0.087161,A
0.109153,0.152882,-0.104806,0.145619,A
-0.025814,-0.162533,-0.223928,-0.054467,A
-0.056367,-0.206686,-0.156945,0.221518,A
-0.175410,-0.022637,0.193229,-0.037602,A
0.129504,-0.227979,-0.136749,0.196509,A
0.192552,0.181062,0.200381,-0.065256,A
-0.078031,-0.098144,-0.072214,-0.139706,A
-0.040503,0.115170,0.242294,-0.183940,A
-0.036541,0.001551,0.008550,-0.079423,A
0.129903,-0.177374,0.038430,-0.102360,A
-0.065618,0.244339,-0.050327,0.177943,A
0.133765,-0.094676,0.016668,0.189587,A
0.166409,-0.216877,-0.161503,0.167529,A
-0.095905,0.112516,-0.016573,0.013918,A
0.076387,0.072655,-0.154344,0.171660,A
-0.145478,0.008102,0.002588,-0.186634,A
-0.089912,-0.121172,-0.073673,0.080391,A
0.206033,-0.147918,0.141459,-0.011799,A
-0.117273,0.178750,-0.245680,0.102069,A
-0.102095,0.074018,0.003321,-0.179667,A
-0.212438,-0.194557,-0.128595,-0.023367,A
-0.089908,-0.101150,0.157074,0.154363,A
-0.162062,-0.150936,-0.227990,0.047484,A
-0.217976,0.194148,-0.015178,0.167570,A
0.222289,0.119014,-0.242356,-0.086293,A
0.231641,0.019692,-0.113231,0.135154,A
-0.145905,0.063039,-0.009526,-0.032416,A
0.186980,-0.066704,0.091035,0.241024,A
-0.060883,0.207204,-0.143584,-0.104736,A
0.089858,-0.047757,-0.223435,-0.183790,A
-0.189014,-0.164520,0.005999,-0.143419,A
0.195590,0.003179,-0.179970,-0.109576,A
-0.110491,0.198373,0.048120,-0.116861,A
0.040056,0.120268,-0.176913,0.012606,A
0.165846,-0.107702,-0.062482,0.223099,A
-0.246487,-0.230659,-0.096572,-0.143442,A
-0.096393,0.167556,-0.145663,-0.004938,A
-0.056247,0.168134,-0.174370,0.096024,A
0.047240,0.043208,-0.152423,0.075435,A
-0.013864,0.238195,-0.116357,-0.022968,A
0.005014,-0.027812,-0.226832,0.196600,A
0.111752,0.167109,0.134659,-0.135479,A
0.077379,0.110732,-0.099691,0.075785,A
-0.010267,-0.155828,0.179367,-0.111353,A
-0.099212,0.220527,-0.118130,-0.217638,A
-0.103865,0.034921,-0.130124,0.187706,A
0.051822,0.243907,-0.084117,-0.220427,A
0.138892,0.068981,0.194129,-0.149538,A
-0.048462,-0.142287,-0.199030,-0.128251,A
-0.245391,-0.059163,0.132592,0.013827,A
0.135571,-0.154399,-0.086504,0.125706,A
-0.004205,0.162179,0.140570,0.018055,A
0.076195,-0.231441,-0.152825,0.063439,A
0.070764,-0.216331,-0.138394,-0.160599,A
0.229603,0.057571,0.175579,-0.063892,A
0.148020,-0.228476,-0.018785,-0.029846,A
-0.121382,-0.045270,-0.131363,-0.034213,A
0.153099,-0.130357,-0.115876,0.147901,A
0.038742,-0.217311,0.039605,0.222106,A
-0.050158,0.155117,0.113672,-0.145296,A
-0.201365,-0.185451,0.182295,-0.242171,A
